trial,rev_1,rev_5,rev_10,rev_20,rev_30,rev_40,rev_50,sup_1,sup_2,sup_3,sup_4,sup_5,sup_6,sup_7,sup_8,sup_9,sup_10
42,2.0000,10.4637,20.6222,40.8289,60.9839,81.1028,101.1936,1.0000,5.0229,49.8041,49.9410,66.2068,72.7233,79.8028,86.2035,88.8469,1000000.0000
43,2.1495,10.5917,20.9063,41.2822,61.5263,81.6960,101.8184,1.0000,5.4663,8.5598,29.9410,31.8849,39.0475,56.7183,70.3215,79.8571,1000000.0000
44,2.2426,10.6645,20.9628,41.3153,61.5165,81.6361,101.7140,1.0000,2.4152,9.8091,17.3037,41.5364,59.5631,65.1495,65.9190,66.7044,1000000.0000
45,2.0933,10.3945,19.9999,41.0608,61.3299,81.5210,101.6654,1.0000,9.6008,27.1948,30.4786,40.2112,52.4852,69.2179,70.8483,83.2048,1000000.0000
46,2.0935,10.3931,20.6637,41.0316,61.2694,81.4287,101.5411,1.0000,9.5768,23.0743,23.5612,25.3341,43.3810,43.7071,59.2678,63.4703,1000000.0000
47,2.1390,10.5324,20.8329,41.1914,61.4438,81.6321,101.7719,1.0000,5.9953,7.7671,21.0254,43.3216,56.8867,60.6715,85.7751,87.2866,1000000.0000
48,2.0559,10.2509,20.4456,40.7309,60.9294,81.0752,101.1823,1.0000,16.8304,47.2458,47.3699,60.1851,67.4828,69.2215,80.4910,81.8135,1000000.0000
49,2.0649,10.2765,20.4682,40.7283,60.9092,81.0470,101.1555,1.0000,14.3206,14.5870,15.5039,18.3227,71.3044,74.1596,89.7628,89.8835,1000000.0000
50,2.0662,10.3013,20.5432,40.9099,61.1732,81.3671,101.5118,1.0000,14.0295,30.7522,44.6465,49.3730,61.1988,73.4209,81.3868,87.0671,1000000.0000
51,2.0620,10.2865,20.5209,40.8704,61.1058,81.2675,101.3755,1.0000,15.2413,25.6007,33.9053,52.9460,54.2515,60.1725,63.4866,67.9673,1000000.0000
52,2.2407,10.5329,20.7351,41.0414,61.2614,81.4221,101.5399,1.0000,2.4791,11.8548,55.4732,60.8650,61.6648,65.0370,67.3424,68.8631,1000000.0000
53,2.1375,10.4932,20.7607,41.1203,61.3661,81.5411,101.6675,1.0000,6.0783,26.2844,27.1999,28.4982,40.4696,54.3692,61.9915,73.6807,1000000.0000
54,2.1138,9.9988,20.7321,41.0846,61.2993,81.4518,101.5688,1.0000,7.6348,20.3336,20.8460,24.0727,68.9410,70.0830,81.7185,84.8194,1000000.0000
55,2.2188,10.5421,20.7533,41.0834,61.3311,81.5184,101.6587,1.0000,3.0927,23.7531,45.8327,52.7248,67.2893,71.9696,78.7520,87.3116,1000000.0000
56,2.0352,10.1668,20.3123,40.5494,60.7295,80.8663,100.9701,1.0000,28.2292,28.6954,43.4015,43.4811,50.4437,55.8568,72.4626,75.0923,1000000.0000
57,2.0428,10.1978,19.9980,40.6161,60.8023,80.9423,101.0487,1.0000,22.3156,52.4171,54.5430,55.1230,56.4048,56.4475,76.8966,88.3623,1000000.0000
58,2.0373,10.1769,20.3314,40.5836,60.7755,80.9181,101.0275,1.0000,25.9420,43.3758,44.7194,63.0604,69.4492,71.7504,76.9293,77.9992,1000000.0000
59,2.0794,10.3460,20.6013,40.9667,61.2193,81.4006,101.5335,1.0000,11.4981,31.8642,40.9666,46.8410,68.7105,72.9650,75.5858,85.8145,1000000.0000
60,2.1143,10.4104,20.6707,41.0158,61.2461,81.4113,101.5296,1.0000,1.1516,12.0118,12.4902,31.4351,49.9318,61.1845,73.1709,78.3456,1000000.0000
61,2.1699,10.4853,20.6594,40.9024,61.0869,81.2283,101.3373,1.0000,4.6074,41.3694,55.0723,60.0284,68.6868,71.1907,79.9052,86.0089,1000000.0000
62,2.0431,9.9996,20.3787,40.6599,60.8677,81.0224,101.1381,1.0000,22.3643,40.4139,52.4454,53.5752,53.8055,74.5283,78.4023,78.4273,1000000.0000
63,2.0882,10.3925,20.6853,41.0774,61.3163,81.4711,101.5751,1.0000,10.9614,15.8960,26.6206,42.7063,50.9495,52.0825,82.1228,87.2392,1000000.0000
64,2.0771,10.3476,20.6113,40.9766,61.2132,81.3758,101.4895,1.0000,12.3165,22.6144,28.1815,61.5836,62.6702,78.2889,80.1370,87.7832,1000000.0000
65,2.1848,10.0000,20.7569,41.0825,61.3205,81.4965,101.6280,1.0000,4.0869,27.2749,38.0319,41.9558,60.2344,60.9581,62.2357,84.7759,1000000.0000
66,2.0999,10.3961,20.6403,40.9682,61.2024,81.3833,101.5230,1.0000,8.8877,23.0282,53.9010,57.6629,63.4680,78.4013,78.8112,86.8858,1000000.0000
67,2.0828,10.3730,20.6589,41.0455,61.2659,81.3966,101.4766,1.0000,11.4947,12.5493,19.6180,28.3218,44.6946,48.9312,74.6344,75.9608,1000000.0000
68,2.1980,10.0000,20.9736,41.3358,61.5941,81.7832,101.9221,1.0000,3.6759,4.3737,9.5681,25.2097,42.8422,49.2516,71.6658,83.7653,1000000.0000
69,2.0724,10.3310,20.5949,40.9761,61.2208,81.3831,101.4886,1.0000,13.7143,19.9711,28.8147,32.7216,34.0284,55.4808,64.3583,89.5499,1000000.0000
70,2.0934,10.4007,20.6847,41.0696,61.3186,81.4897,101.6093,1.0000,9.5861,21.0934,35.7919,39.6948,41.9473,65.3145,67.7668,82.2820,1000000.0000
71,2.0309,10.1468,20.2762,40.4911,60.6582,80.7880,100.8891,1.0000,34.0129,36.0001,38.3051,42.2709,59.4294,75.4019,76.3254,86.4308,1000000.0000
72,2.0526,10.2473,20.4589,39.9996,61.0362,81.2057,101.3307,1.0000,18.6961,22.4094,34.6735,35.0107,52.1642,59.9186,66.4957,79.3292,1000000.0000
73,2.1093,10.4300,20.6947,41.0449,61.2787,81.4421,101.5580,1.0000,8.0087,28.0797,38.9333,63.0259,64.7132,64.8327,66.8379,76.4967,1000000.0000
74,2.0787,10.3448,20.6021,40.9726,61.2295,81.4138,101.5501,1.0000,11.6190,27.7312,31.9254,46.7770,47.2632,68.2959,74.1724,84.6055,1000000.0000
75,2.1069,10.4234,20.7127,41.0959,61.3350,81.4883,101.5895,1.0000,1.1386,10.1286,22.7113,26.8751,47.2136,50.4714,55.5731,64.9870,1000000.0000
76,1.9998,10.3757,20.5970,39.9996,61.0975,81.2594,101.3825,1.0000,9.2283,9.5115,38.3319,61.2969,61.7585,73.1392,82.2060,83.8138,1000000.0000
77,2.2861,10.6863,20.9430,41.3425,61.6317,81.8428,101.9983,1.0000,2.0027,3.5002,18.1644,30.6685,45.5798,54.8610,69.8216,82.7613,1000000.0000
78,2.2145,10.5592,20.7841,41.1101,61.3376,81.5014,101.6228,1.0000,3.2080,16.9698,17.5041,53.4720,65.3140,65.9362,83.4519,85.4713,1000000.0000
79,2.1371,10.5003,20.7815,41.1650,61.4310,81.6180,101.7550,1.0000,6.0995,25.8840,28.8592,36.2965,44.7718,57.7335,81.0048,83.6557,1000000.0000
80,2.1630,10.5231,20.7683,41.1031,61.3323,81.4922,101.6047,1.0000,4.8752,24.7535,42.9291,44.1638,45.2502,46.4020,55.1349,70.3699,1000000.0000
81,2.1498,10.6091,20.9776,41.3892,61.6153,81.7622,101.8668,1.0000,6.1744,8.9599,14.6715,29.1341,40.1666,46.5492,69.2432,86.2600,1000000.0000
82,2.0722,10.0000,20.5781,40.9433,61.1894,81.3599,101.4823,1.0000,12.7673,13.2162,27.6909,43.5354,47.4122,69.0016,74.7770,81.8432,1000000.0000
83,2.0000,10.3637,20.6294,40.9963,61.2320,81.3906,101.4976,1.0000,10.8810,13.3488,31.2925,33.6010,35.5675,57.1377,67.8202,71.1399,1000000.0000
84,2.0425,9.9596,20.3808,40.6762,60.8911,81.0462,101.1581,1.0000,23.4926,24.7555,34.6728,36.8145,42.7105,47.9748,52.1086,89.3501,1000000.0000
85,2.0581,10.0000,20.4977,40.8493,61.0995,81.2791,101.4069,1.0000,16.1309,24.6283,46.0413,47.8436,55.2429,65.6107,69.4411,82.2357,1000000.0000
86,2.0407,10.1921,20.3581,40.6247,60.8214,80.9669,101.0765,1.0000,25.4760,27.9729,28.9807,31.2079,48.5760,51.4305,62.5974,73.8253,1000000.0000
87,2.0607,10.2820,19.9999,40.8732,61.1221,81.2961,101.4191,1.0000,16.0076,25.5514,38.1648,41.8611,51.2599,51.3192,53.6486,66.9248,1000000.0000
88,2.0928,10.3749,20.6144,40.9404,61.1726,81.3496,101.4844,1.0000,9.6550,34.9784,51.2161,73.7989,75.4325,81.5622,85.2579,87.8248,1000000.0000
89,1.9999,9.9999,20.3094,40.5493,60.7336,80.8688,100.9688,1.0000,29.7359,37.8960,40.1416,42.0047,62.8042,80.4234,84.1059,84.6432,1000000.0000
90,2.1611,10.6312,20.9363,41.2983,61.5566,81.7595,101.9192,1.0000,5.2011,8.3826,19.6282,39.8196,53.4994,66.7362,71.6853,72.2232,1000000.0000
91,2.1071,10.3966,20.6054,40.8590,61.0286,81.1504,101.2388,1.0000,8.1954,45.2872,57.3900,61.1702,62.8603,65.1366,66.7999,85.3603,1000000.0000
92,2.0000,10.4651,20.7486,41.0981,61.3025,81.4352,101.5288,1.0000,7.3328,22.8697,26.5354,32.9368,71.3925,73.2749,84.4208,86.7096,1000000.0000
93,2.0647,10.2995,20.5423,40.9012,61.1434,81.3124,101.4285,1.0000,15.4232,16.0281,22.1055,36.2118,47.0133,70.1685,80.3042,83.3061,1000000.0000
94,2.0321,10.1534,20.2901,40.5185,60.6984,80.8392,100.9453,1.0000,32.4746,34.6944,35.1277,46.7749,47.8845,48.9433,76.7286,86.2414,1000000.0000
95,2.0842,10.3783,19.9999,41.0775,61.3422,81.5219,101.6480,1.0000,11.3217,21.6629,33.3324,35.4950,45.6504,60.3847,69.6456,70.9221,1000000.0000
96,2.2444,10.5367,20.7372,41.0069,61.1947,81.3295,101.4267,1.0000,1.7406,5.3875,47.5126,55.2407,65.4813,68.5057,75.1432,82.7397,1000000.0000
97,2.1230,10.0000,20.7402,41.1150,61.3767,81.5675,101.7130,1.0000,6.9630,21.5692,21.9199,39.7258,53.3124,76.5074,79.2477,87.8242,1000000.0000
98,2.0902,10.1971,20.3217,40.5262,60.6835,80.8073,100.9030,1.0000,1.1075,1.1113,35.8552,50.3719,55.9227,79.6697,80.6260,81.6458,1000000.0000
99,2.2257,10.3568,20.4732,40.6657,60.8147,80.9303,101.0199,1.0000,1.5250,38.1995,50.8629,54.9196,64.4140,65.9515,74.0283,83.6014,1000000.0000
100,2.0000,10.2527,20.4654,40.7967,61.0324,81.1986,101.3197,1.0000,18.6987,26.3101,37.5613,42.9980,43.8663,46.1553,61.0223,68.6303,1000000.0000
