trial,rev_1,rev_5,rev_10,rev_20,rev_30,rev_40,rev_50,sup_1,sup_2,sup_3,sup_4,sup_5,sup_6,sup_7,sup_8,sup_9,sup_10
23,2.0001,11.0083,21.2281,41.3229,61.3367,81.3398,101.3413,1.0000,1.5983,2.8674,3.5474,4.3714,5.1881,8.5155,10.4625,11.4760,1000000.0000
24,2.2895,10.9298,21.2131,41.3420,61.3584,81.3599,101.3592,1.0000,2.8545,4.1400,6.0527,6.5519,7.6168,10.9743,13.8116,14.5327,1000000.0000
25,2.2147,10.7799,21.0983,41.2469,61.2562,81.2573,101.2573,1.0000,4.3664,4.9005,5.4530,5.8523,7.7248,8.2044,9.9307,14.4375,1000000.0000
26,2.3117,10.8718,21.1476,41.3026,61.3231,81.3256,101.3249,1.0000,1.7963,2.4159,6.9655,8.7442,10.2470,11.6222,12.7566,13.0933,1000000.0000
27,2.3487,10.9819,21.1737,41.2219,61.2244,81.2247,101.2249,1.0000,2.0719,2.2329,3.4296,3.5326,4.3628,5.8896,8.5235,10.0779,1000000.0000
28,2.1792,10.6640,20.9408,41.1039,61.1323,81.1371,101.1378,1.0000,1.1959,6.1198,6.9784,7.1299,7.6659,12.3018,13.5012,14.8495,1000000.0000
29,2.1835,10.6682,20.9501,41.1211,61.1458,81.1485,101.1495,1.0000,5.0260,6.1883,8.1151,8.1773,10.8136,11.8434,13.0086,13.5251,1000000.0000
30,2.2401,10.7315,21.0129,41.1812,61.2093,81.2129,101.2126,1.0000,1.1878,1.8298,7.3118,10.3895,11.2398,13.9379,14.2410,14.7144,1000000.0000
31,2.3329,11.0335,21.3252,41.4468,61.4599,81.4611,101.4609,1.0000,1.8518,3.6388,4.6340,6.0822,7.5493,8.2370,9.7877,12.4702,1000000.0000
32,2.3489,11.0343,21.3174,41.4495,61.4680,81.4704,101.4702,1.0000,1.6892,3.0011,3.5119,5.7708,7.5090,8.4510,10.8875,13.6423,1000000.0000
33,2.3077,10.7705,20.8440,40.8507,60.8491,80.8460,100.8440,1.0000,1.3024,3.1403,3.2286,4.5504,4.9471,5.1622,14.1128,14.1169,1000000.0000
34,2.2731,10.8203,21.0826,41.2109,61.2251,81.2269,101.2258,1.0000,1.2075,3.4256,4.0599,9.0863,9.5555,9.9775,10.3588,14.1976,1000000.0000
35,2.1678,10.6196,20.8908,41.0588,61.0906,81.0971,101.0987,1.0000,5.5013,8.3598,9.5333,11.3940,12.9001,13.0711,13.2151,13.5737,1000000.0000
36,2.2285,10.7819,21.0554,41.1883,61.2060,81.2093,101.2106,1.0000,3.1869,3.5048,7.4752,7.8234,10.1864,13.1494,14.0763,14.0846,1000000.0000
37,2.2584,10.8429,21.1113,41.2322,61.2458,81.2466,101.2459,1.0000,2.0871,5.8875,6.8538,7.1259,7.2856,9.8099,12.8555,13.2004,1000000.0000
38,1.9999,10.9855,21.1872,41.2411,61.2439,81.2435,101.2429,1.0000,1.5302,2.7035,4.3892,5.2222,5.3218,6.3093,9.3113,11.9240,1000000.0000
39,2.1408,10.5382,20.7993,40.9841,61.0182,81.0226,101.0229,1.0000,6.8617,6.9176,7.0083,8.7045,11.9897,12.7857,13.9766,14.9432,1000000.0000
40,2.2511,10.8513,21.1476,41.3146,61.3360,81.3371,101.3393,1.0000,1.0465,3.0525,4.1188,7.8726,9.8729,11.4756,11.5680,13.1314,1000000.0000
41,2.3665,10.8319,20.9181,40.9431,60.9440,80.9432,100.9424,1.0000,1.8888,2.0831,2.5151,2.7865,3.2104,5.4461,8.9254,9.0633,1000000.0000
42,2.3280,10.9427,21.1939,41.3049,61.3201,81.3232,101.3247,1.0000,1.3901,2.9262,3.7738,5.9643,8.7788,13.1835,14.1038,14.2156,1000000.0000
43,2.1452,10.5520,20.8156,41.0016,61.0440,81.0538,101.0561,1.0000,6.5662,7.4690,10.2721,11.4107,12.3407,12.8558,14.1745,14.7615,1000000.0000
44,2.2415,10.8542,21.1949,41.3788,61.4055,81.4086,101.4082,1.0000,2.4328,5.0930,8.6989,10.7491,11.1069,11.2083,11.8836,14.6571,1000000.0000
45,2.3661,10.9639,21.1561,41.2051,61.2061,81.2049,101.2011,1.0000,1.9383,2.5110,3.3950,6.4947,8.0523,8.4838,12.6923,12.7864,1000000.0000
46,2.3003,10.9113,21.1400,41.2256,61.2348,81.2350,101.2343,1.0000,2.6614,4.1816,5.8435,7.0803,7.2503,7.3058,11.7827,12.9005,1000000.0000
47,2.2467,10.8222,21.1196,41.2737,61.2962,81.3002,101.3016,1.0000,2.2591,5.8942,9.5303,10.5323,10.8016,11.2142,13.2926,13.5649,1000000.0000
48,2.3073,10.9649,21.2439,41.3638,61.3749,81.3751,101.3741,1.0000,2.6299,3.4410,4.3456,6.4308,8.9436,10.6691,13.9697,14.2437,1000000.0000
49,2.2484,10.8588,21.1742,41.3412,61.3715,81.3776,101.3788,1.0000,3.5434,4.2535,5.2531,6.2080,9.6174,11.9719,13.7076,14.7984,1000000.0000
50,2.2678,10.8898,21.2188,41.4169,61.4528,81.4554,101.4545,1.0000,2.9134,4.9003,5.6114,9.3169,9.5529,12.0855,12.3730,14.8038,1000000.0000
51,2.2447,10.8527,21.1788,41.3644,61.3993,81.4061,101.4074,1.0000,3.3647,5.0965,5.5485,5.9554,9.1252,9.5947,11.9415,13.6617,1000000.0000
52,2.3649,10.9884,21.2589,41.4127,61.4329,81.4370,101.4374,1.0000,1.9685,2.7218,3.7315,7.5822,10.0935,12.1777,13.1972,14.0085,1000000.0000
53,2.2972,10.9578,21.2806,41.4470,61.4713,81.4736,101.4724,1.0000,2.1303,2.7604,5.3109,7.7426,8.0347,9.8825,12.1718,14.2899,1000000.0000
54,2.3065,10.9837,21.2769,41.4129,61.4344,81.4389,101.4404,1.0000,2.1925,3.9991,4.7488,6.8289,7.7311,11.3842,12.0941,14.7073,1000000.0000
55,2.2148,10.7631,21.0604,41.2213,61.2378,81.2389,101.2389,1.0000,3.7065,4.5173,4.6748,8.7445,9.7846,9.9413,14.4322,14.5883,1000000.0000
56,2.2173,10.7650,21.0626,41.2298,61.2508,81.2521,101.2518,1.0000,4.0269,5.2172,5.3407,8.7912,9.1926,11.4688,12.4759,13.8267,1000000.0000
57,2.2303,10.7788,21.0426,41.1698,61.1907,81.1947,101.1955,1.0000,3.6483,5.6193,6.0151,6.3934,10.1170,10.5588,10.6747,13.9801,1000000.0000
58,2.2249,10.7849,21.0820,41.2431,61.2709,81.2765,101.2779,1.0000,1.3152,4.5707,6.9082,11.2508,12.6154,12.6432,14.3763,14.5704,1000000.0000
59,2.2039,10.7230,21.0039,41.1597,61.1868,81.1919,101.1930,1.0000,4.4909,6.2879,9.5448,10.1436,11.3690,12.9576,13.1111,13.1738,1000000.0000
60,2.2412,10.8488,21.1833,41.3832,61.4216,81.4291,101.4306,1.0000,3.6324,4.0081,5.2785,7.9801,10.6128,11.9147,12.4760,13.8614,1000000.0000
61,2.3885,10.9238,21.1197,41.2149,61.2268,81.2275,101.2265,1.0000,1.1393,1.6485,2.1256,2.4325,3.3475,7.1780,10.1768,13.3203,1000000.0000
62,2.2758,10.8714,21.1263,41.2273,61.2300,81.2291,101.2280,1.0000,2.6807,3.0841,3.3132,5.8636,8.9303,9.3520,13.3281,13.8035,1000000.0000
63,2.2901,10.8763,21.1113,41.1901,61.1957,81.1954,101.1947,1.0000,1.0375,2.4350,3.1991,3.4730,7.3056,8.8309,9.4295,13.2429,1000000.0000
64,2.2582,10.6611,20.8691,40.9826,61.0016,81.0062,101.0084,1.0000,1.3344,1.5554,7.3734,9.4267,9.8507,11.6167,11.7185,12.1870,1000000.0000
65,2.0000,10.8993,21.2310,41.4099,61.4379,81.4424,101.4431,1.0000,2.4127,2.6095,5.5362,7.4106,10.3393,11.1888,14.2757,14.6710,1000000.0000
66,2.2170,10.7381,20.9803,41.0852,61.0960,81.0963,101.0955,1.0000,3.6638,7.0147,7.8299,9.2521,9.9361,9.9398,10.0499,11.2709,1000000.0000
67,2.3184,10.9764,21.2231,41.3084,61.3147,81.3142,101.3134,1.0000,1.8073,3.2771,3.3430,5.2456,6.3142,8.6009,9.1100,10.2615,1000000.0000
68,2.2115,10.7694,21.0892,41.2796,61.3185,81.3277,101.3303,1.0000,4.1006,5.1670,7.0829,10.5709,12.0022,12.6614,13.9060,14.4789,1000000.0000
69,2.1988,10.7131,20.9701,41.1034,61.1260,81.1310,101.1315,1.0000,4.5428,4.8292,5.2725,5.4054,8.2806,12.8944,13.4942,14.9211,1000000.0000
70,2.2715,10.8233,20.9688,40.9877,60.9887,80.9895,100.9903,1.0000,1.0486,3.1826,3.7660,4.5970,5.2715,8.8085,9.5426,10.1463,1000000.0000
71,2.2024,10.7011,20.9663,41.0884,61.1019,81.1032,101.1030,1.0000,3.5433,8.3673,8.4823,9.1738,9.6144,12.7320,13.0329,14.1971,1000000.0000
72,2.2673,10.8874,21.1578,41.2436,61.2510,81.2528,101.2542,1.0000,3.1618,4.6614,5.0304,5.6118,6.6124,8.0380,8.5090,13.4748,1000000.0000
73,2.2623,10.8951,21.2087,41.3617,61.3832,81.3863,101.3866,1.0000,3.2457,3.8193,4.8232,6.3941,7.8489,10.7800,13.2214,14.0021,1000000.0000
74,2.2925,10.9519,21.2492,41.3641,61.3795,81.3793,101.3811,1.0000,2.6020,4.0341,6.1575,7.9197,8.7439,10.3835,14.3438,14.3973,1000000.0000
75,2.3435,10.9358,21.2220,41.3909,61.4212,81.4273,101.4294,1.0000,1.6221,2.1920,3.4006,6.5083,10.5004,10.8820,12.6190,14.8239,1000000.0000
76,2.1868,10.6749,20.9546,41.1212,61.1512,81.1570,101.1581,1.0000,1.1606,5.6121,5.6876,6.3761,9.3822,10.4374,12.9502,13.5632,1000000.0000
77,2.3663,10.8513,21.0129,41.0897,61.0945,81.0935,101.0919,1.0000,1.4600,1.6307,1.8061,2.4873,6.1672,6.2472,8.8830,12.0159,1000000.0000
78,2.2904,10.9122,21.2103,41.3834,61.4146,81.4213,101.4198,1.0000,1.5404,4.3781,4.8691,4.9729,9.6338,10.0893,12.8488,14.4778,1000000.0000
79,2.2217,10.8024,21.1190,41.2858,61.3011,81.3015,101.3012,1.0000,4.1784,4.9009,5.4538,6.7403,8.2337,9.4011,12.9911,13.5936,1000000.0000
80,2.3188,11.0275,21.3690,41.5495,61.5786,81.5836,101.5846,1.0000,1.9439,3.1859,4.9313,6.9610,8.7124,11.1121,12.3501,14.2800,1000000.0000
81,2.3221,11.0065,21.2616,41.3486,61.3550,81.3551,101.3539,1.0000,1.2356,1.8994,3.0919,5.4273,6.6086,7.1052,9.8113,12.3914,1000000.0000
82,2.0001,10.0004,21.0202,41.1673,61.1893,81.1934,101.1948,1.0000,4.1126,4.2101,6.2685,6.6515,7.7821,10.9910,12.8288,12.9450,1000000.0000
83,2.1873,10.6952,21.0043,41.1944,61.2198,81.2241,101.2252,1.0000,5.0463,6.7363,7.5946,9.2194,10.7232,12.3154,12.3582,13.6871,1000000.0000
84,2.2981,10.8898,21.1428,41.2829,61.3111,81.3128,101.3128,1.0000,1.1499,1.7630,4.0999,4.7725,8.7521,9.7206,9.9358,11.8624,1000000.0000
85,2.2755,10.8900,21.1486,41.2451,61.2533,81.2542,101.2543,1.0000,2.8003,3.2528,5.8613,6.3211,8.2640,9.3826,13.2026,13.3803,1000000.0000
86,2.1931,10.7090,21.0128,41.1859,61.2082,81.2087,101.2103,1.0000,4.8375,6.5231,7.2424,8.9093,12.8997,12.9958,13.5811,14.6196,1000000.0000
87,2.1545,10.5882,20.8619,41.0483,61.0881,81.0963,101.0974,1.0000,6.0632,6.5095,9.0244,10.2802,10.7426,13.2615,13.7085,14.1826,1000000.0000
88,2.2329,10.8169,21.1343,41.3191,61.3508,81.3562,101.3578,1.0000,3.7956,4.1942,6.8379,6.9367,7.8080,10.6573,13.4213,14.3359,1000000.0000
89,2.3792,10.9279,21.0892,41.1352,61.1371,81.1366,101.1357,1.0000,1.7345,2.1151,2.1414,2.8327,6.4735,7.4221,7.5516,8.0480,1000000.0000
90,2.2227,10.7966,21.1107,41.2848,61.3099,81.3141,101.3138,1.0000,3.2452,3.3849,7.1827,8.5304,9.3484,10.9094,11.6076,14.8221,1000000.0000
91,2.2537,10.8499,21.1499,41.3040,61.3288,81.3333,101.3345,1.0000,1.3438,2.6049,7.4413,8.2594,8.5114,11.3179,12.5412,13.3644,1000000.0000
92,2.1899,10.6981,20.9999,41.1858,61.2166,81.2211,101.2211,1.0000,5.0066,5.4124,6.9819,7.3812,8.6225,9.2501,9.3483,13.2330,1000000.0000
93,2.1628,10.6074,20.8741,41.0255,61.0512,81.0558,101.0565,1.0000,5.7698,6.3126,7.7364,10.8921,11.3733,13.2773,13.7075,14.1415,1000000.0000
94,2.2847,10.9163,21.2103,41.3641,61.3895,81.3934,101.3935,1.0000,2.7509,2.9045,4.7731,6.6542,10.0021,10.3667,11.8305,14.8764,1000000.0000
95,2.2012,10.7414,21.0657,41.2710,61.3117,81.3182,101.3185,1.0000,4.4623,6.3223,8.5916,10.7044,10.8712,11.1253,12.3597,13.9503,1000000.0000
96,2.3327,11.0043,21.2820,41.3996,61.4116,81.4120,101.4110,1.0000,1.9518,2.7783,3.1948,5.7293,6.7501,8.3138,11.3788,12.8407,1000000.0000
97,2.3281,10.9559,21.2034,41.3024,61.3141,81.3167,101.3180,1.0000,1.2107,2.4532,2.8528,5.4102,6.6351,8.4404,10.5475,11.3071,1000000.0000
98,2.2120,10.7346,21.0032,41.1421,61.1629,81.1663,101.1669,1.0000,4.0273,5.0570,5.3517,5.4365,9.3137,10.2433,11.6427,12.2156,1000000.0000
99,2.2059,10.7410,21.0487,41.2037,61.2155,81.2180,101.2197,1.0000,3.5542,6.9771,11.0567,12.1468,12.8162,13.1706,14.2222,14.4481,1000000.0000
100,2.3903,10.9014,21.1074,41.2037,61.2148,81.2163,101.2168,1.0000,1.3201,1.7011,2.0544,2.6633,8.8270,9.4166,10.2005,14.2065,1000000.0000
