trial,rev_1,rev_5,rev_10,rev_20,rev_30,rev_40,rev_50,sup_1,sup_2,sup_3,sup_4,sup_5,sup_6,sup_7,sup_8,sup_9,sup_10
58,2.2456,10.8061,21.0980,41.2871,61.3346,81.3483,101.3522,1.0000,1.2937,4.6704,4.9816,6.5432,7.7562,14.2560,17.8608,18.6936,1000000.0000
59,2.2242,10.7908,21.1317,41.4331,61.5321,81.5623,101.5694,1.0000,3.0112,3.0523,3.8777,9.0700,12.6391,16.8194,18.6489,19.5523,1000000.0000
60,2.2449,10.7014,20.9153,41.0207,61.0343,81.0357,101.0354,1.0000,1.0917,2.3579,9.2745,9.5173,9.6502,11.7102,15.3168,15.4559,1000000.0000
61,2.2663,10.8966,21.2159,41.3963,61.4297,81.4376,101.4389,1.0000,2.1447,2.2161,5.3620,6.9298,9.7330,14.0726,16.1544,16.3049,1000000.0000
62,2.1310,10.5120,20.7576,40.9317,60.9714,80.9799,100.9836,1.0000,7.0276,7.1646,9.6277,10.7852,11.1454,11.3071,13.6950,14.5560,1000000.0000
63,2.2790,10.9399,21.2585,41.4092,61.4263,81.4283,101.4266,1.0000,2.4949,4.4136,6.6287,7.8871,8.8899,10.4267,11.1041,19.0594,1000000.0000
64,2.2916,10.8407,21.1152,41.3309,61.3925,81.4103,101.4154,1.0000,1.4208,3.6195,4.7599,10.6811,11.0949,17.2657,18.3746,18.6239,1000000.0000
65,2.2019,10.7201,20.9925,41.1258,61.1400,81.1411,101.1405,1.0000,4.4855,6.3535,7.2033,8.1495,9.3681,9.6662,19.0427,19.2041,1000000.0000
66,2.3148,10.9051,21.1251,41.2200,61.2308,81.2315,101.2307,1.0000,1.5586,3.7602,3.9625,4.2550,7.2097,9.5405,15.1544,15.3191,1000000.0000
67,2.2609,10.9181,21.2867,41.5210,61.5745,81.5851,101.5862,1.0000,1.8522,3.5544,7.2807,8.7114,11.5805,11.9485,15.3551,17.3964,1000000.0000
68,2.2597,10.8893,21.2595,41.5354,61.6207,81.6508,101.6623,1.0000,1.5778,3.5370,7.0430,7.9894,13.3120,16.5958,16.8148,18.5350,1000000.0000
69,2.1322,10.5308,20.8286,41.0924,61.1777,81.2062,101.2155,1.0000,1.0848,7.2754,13.8494,15.0427,19.4221,19.4797,19.9177,19.9218,1000000.0000
70,2.2382,10.8634,21.2243,41.4398,61.4722,81.4759,101.4764,1.0000,3.6214,5.5644,6.6171,8.3091,9.9974,13.2546,13.7695,18.0157,1000000.0000
71,2.1810,10.6515,20.9663,41.2273,61.3048,81.3222,101.3275,1.0000,4.2035,4.2924,9.9153,10.2433,16.6690,18.0677,18.1522,19.1643,1000000.0000
72,2.2680,10.8760,21.1994,41.4092,61.4450,81.4524,101.4546,1.0000,2.5254,2.9877,3.4498,7.3668,10.3274,12.3836,13.5077,19.3380,1000000.0000
73,2.2973,10.8920,21.1579,41.3312,61.3690,81.3780,101.3803,1.0000,2.2891,4.6838,5.5296,5.9873,12.4420,13.0352,18.1615,18.5072,1000000.0000
74,2.2096,10.6384,20.8808,41.0668,61.1168,81.1312,101.1343,1.0000,1.0100,3.3330,3.6368,4.0118,4.1858,14.1563,14.2649,19.9757,1000000.0000
75,2.2236,10.8362,21.2265,41.5328,61.6211,81.6484,101.6560,1.0000,3.4173,4.7845,9.6294,11.1202,13.4904,17.0327,18.1680,19.9619,1000000.0000
76,2.1146,10.4575,20.7087,40.9110,60.9572,80.9667,100.9684,1.0000,8.4788,8.9530,9.4871,13.2460,13.6985,16.0518,17.6566,17.8061,1000000.0000
77,2.2132,10.7458,21.0857,41.3498,61.4227,81.4407,101.4457,1.0000,3.2472,3.5612,9.3514,11.5296,15.6711,16.3678,17.0490,18.3660,1000000.0000
78,2.2556,10.8401,21.2029,41.4529,61.5086,81.5209,101.5232,1.0000,1.4871,1.6767,4.5181,8.9751,11.3816,14.3032,16.3383,17.3937,1000000.0000
79,2.1415,10.5572,20.8569,41.0994,61.1663,81.1854,101.1913,1.0000,5.8526,12.4368,14.2102,14.5015,15.3486,15.7371,18.0626,18.6351,1000000.0000
80,2.1821,10.6958,21.0255,41.2550,61.2983,81.3033,101.3044,1.0000,5.3310,5.6011,7.1741,7.6767,9.1497,9.3857,13.6923,19.1470,1000000.0000
81,2.2516,10.8414,21.1773,41.4014,61.4522,81.4692,101.4763,1.0000,1.2836,1.9977,6.0146,8.0348,13.5127,14.0579,15.7895,18.5188,1000000.0000
82,2.2667,10.9048,21.2832,41.5938,61.6887,81.7159,101.7240,1.0000,2.0093,4.0411,7.0588,13.1869,15.2605,15.7480,17.9545,19.5342,1000000.0000
83,2.2254,10.8413,21.2279,41.4977,61.5607,81.5770,101.5804,1.0000,3.5344,6.4459,6.9994,7.9616,9.7503,12.1051,15.4085,19.3832,1000000.0000
84,2.2740,10.9285,21.2890,41.5630,61.6485,81.6744,101.6771,1.0000,2.2304,5.0885,5.9403,8.2511,13.0974,16.9548,19.2929,19.9270,1000000.0000
85,2.1671,10.6614,19.9916,41.3113,61.3972,81.4229,101.4299,1.0000,5.5708,7.9508,12.2366,14.4918,16.1164,18.6910,19.2221,19.5226,1000000.0000
86,2.2610,10.0007,21.2856,41.5683,61.6440,81.6597,101.6634,1.0000,2.1054,2.1198,4.0292,7.5930,10.4675,14.5599,16.1649,19.7351,1000000.0000
87,2.3632,10.9039,21.1228,41.2532,61.2948,81.3089,101.3129,1.0000,1.3814,1.7122,2.2023,5.7205,6.1723,6.5645,12.6953,16.9040,1000000.0000
88,2.3224,10.8475,21.1129,41.2619,61.2827,81.2834,101.2843,1.0000,1.4635,1.8066,2.9067,10.5197,11.8123,12.2645,13.2042,15.7062,1000000.0000
89,2.1615,10.6365,20.9760,41.2580,61.3411,81.3660,101.3734,1.0000,1.1757,6.6475,7.8508,12.2358,14.5464,15.3117,18.8085,19.0208,1000000.0000
90,2.2720,10.9207,21.2571,41.4594,61.5029,81.5141,101.5174,1.0000,2.4794,2.5488,5.0150,6.9728,10.1439,11.4449,15.8279,16.9882,1000000.0000
91,2.2069,10.7818,21.1507,41.4095,61.4678,81.4791,101.4806,1.0000,4.1611,6.6717,7.7660,9.0898,10.7586,12.1929,14.4771,16.5436,1000000.0000
92,2.2586,10.9039,21.2691,41.5041,61.5486,81.5570,101.5585,1.0000,2.4342,3.0637,6.8260,7.8987,9.9483,11.2048,16.1050,19.0261,1000000.0000
93,2.3447,10.9532,21.2682,41.4854,61.5299,81.5388,101.5418,1.0000,1.4980,1.9871,3.0075,4.9228,11.3659,12.9925,14.8054,15.5574,1000000.0000
94,2.2489,10.7997,21.0822,41.2389,61.2657,81.2699,101.2704,1.0000,2.0859,6.9533,7.8707,8.5017,10.0610,11.9286,12.7781,13.4610,1000000.0000
95,2.1978,10.7548,21.1234,41.3992,61.4707,81.4900,101.4955,1.0000,4.3767,7.2273,9.3282,11.0841,13.3608,15.8186,16.2818,17.6281,1000000.0000
96,2.1690,10.6417,20.9839,41.2330,61.2837,81.2941,101.2970,1.0000,5.2394,5.5247,6.1395,11.1283,11.9808,12.4088,13.8888,19.7505,1000000.0000
97,2.2507,10.8695,21.2013,41.3837,61.4127,81.4190,101.4202,1.0000,1.5188,4.8289,6.2520,8.2250,11.3376,11.9329,12.5854,18.5247,1000000.0000
98,2.2151,10.7560,21.0866,41.3324,61.4025,81.4241,101.4312,1.0000,3.1963,8.4028,9.1150,9.1665,10.9985,12.5015,13.5028,18.7681,1000000.0000
99,2.2875,10.9234,21.2482,41.4886,61.5578,81.5783,101.5847,1.0000,2.8402,3.6585,5.2800,11.3026,14.0888,15.3849,17.6858,18.9910,1000000.0000
100,2.2497,10.8677,21.2038,41.4058,61.4475,81.4574,101.4594,1.0000,2.0870,5.3594,5.4908,8.8418,9.7738,15.1873,16.7427,17.5256,1000000.0000
