trial,rev_1,rev_5,rev_10,rev_20,rev_30,rev_40,rev_50,sup_1,sup_2,sup_3,sup_4,sup_5,sup_6,sup_7,sup_8,sup_9,sup_10
43,1.9994,10.4676,20.7599,41.1182,61.3203,81.4383,101.5085,1.0000,7.4293,21.0089,29.0450,36.3469,37.1689,63.6087,65.6732,66.1339,1000000.0000
44,2.0997,10.4442,20.7666,41.1857,61.4365,81.5986,101.7073,1.0000,9.8134,11.4212,19.2323,26.6321,29.1164,48.0835,59.0879,68.6521,1000000.0000
45,2.1822,10.7059,21.0813,41.4335,61.5793,81.6401,101.6681,1.0000,5.0993,6.2172,10.4913,12.9394,20.1853,24.4446,26.4857,56.9326,1000000.0000
46,2.0472,10.2209,20.4070,40.6972,60.9049,81.0544,101.1627,1.0000,21.5061,29.6469,29.8131,30.5896,50.4406,51.0966,69.0674,79.8134,1000000.0000
47,2.0762,10.0000,20.6345,41.0312,61.2895,81.4735,101.6098,1.0000,12.1005,20.6352,38.1175,40.7444,54.1119,57.2966,66.4481,77.8436,1000000.0000
48,2.0416,10.1976,20.3711,40.6459,60.8490,80.9989,101.1107,1.0000,24.0367,33.0406,38.6064,40.0909,44.4910,47.7910,67.7020,67.8001,1000000.0000
49,2.0000,10.5905,20.8580,41.2522,61.5194,81.7038,101.8341,1.0000,2.5347,17.2444,27.2533,28.7492,36.1522,38.0155,48.3253,62.3288,1000000.0000
50,2.1549,10.5596,20.8685,41.2508,61.4697,81.5996,101.6784,1.0000,5.2170,14.6156,26.0635,33.7414,57.0158,57.5443,61.3227,62.3640,1000000.0000
51,2.0636,10.2777,20.4795,40.7618,60.9505,81.0855,101.1832,1.0000,14.6420,47.9301,49.7205,54.9371,56.0485,61.1762,61.4048,76.4109,1000000.0000
52,2.2331,10.6270,20.9045,41.2511,61.4498,81.5720,101.6536,1.0000,2.7031,16.1662,19.1999,19.9425,26.7809,50.5007,59.5146,65.8511,1000000.0000
53,2.0839,10.3823,20.6740,41.0655,61.3036,81.4552,101.5504,1.0000,11.1295,20.2446,33.4060,39.6838,40.1962,44.3770,44.5045,64.5796,1000000.0000
54,2.1334,10.5324,20.8671,41.2848,61.5266,81.6757,101.7735,1.0000,6.3053,14.4280,23.8390,32.0690,54.5874,72.8777,74.0910,76.6896,1000000.0000
55,2.0000,10.4315,20.5892,40.8361,61.0138,81.1445,101.2395,1.0000,1.2685,1.7086,30.6325,37.5136,40.5927,61.5475,63.2482,71.3923,1000000.0000
56,2.1006,10.4428,20.7663,41.1960,61.4590,81.6326,101.7542,1.0000,9.4160,13.7448,23.2964,47.4500,53.1320,61.4805,68.2844,76.3217,1000000.0000
57,2.1216,10.4927,20.8147,41.2402,61.5057,81.6764,101.7881,1.0000,7.0615,17.2878,27.8687,38.2769,45.3368,64.7175,66.2749,70.7937,1000000.0000
58,2.0635,10.2836,20.5008,40.8135,61.0250,81.1717,101.2717,1.0000,14.6661,37.7880,47.3681,52.6105,54.0347,64.8710,67.2235,71.3669,1000000.0000
59,2.0574,10.2542,20.4458,40.7188,59.9992,81.0401,101.1357,1.0000,16.3678,49.9983,51.7909,53.4288,55.5326,68.8638,73.6397,79.5212,1000000.0000
60,2.0631,10.2745,20.4733,40.7480,60.9328,81.0651,101.1620,1.0000,14.7743,48.5295,52.0357,66.3140,67.6874,68.4114,72.6008,77.9780,1000000.0000
61,2.1791,10.7038,21.0912,41.4619,61.6110,81.6749,101.7035,1.0000,5.0172,6.4215,11.0793,11.5542,15.7326,21.1639,28.5257,37.9862,1000000.0000
62,2.0410,10.1945,20.3647,40.6441,60.8579,81.0232,101.1486,1.0000,25.0060,29.1613,35.8261,42.2695,43.6233,45.9550,53.2146,79.4735,1000000.0000
63,2.1687,10.6118,20.9246,41.3103,61.5786,81.7733,101.9139,1.0000,4.6556,10.0038,28.7968,29.0695,37.9012,53.7989,60.8393,76.5759,1000000.0000
64,2.0465,10.2149,20.3925,39.9982,60.8618,81.0046,101.1094,1.0000,20.4330,45.7163,45.8672,55.5901,61.3773,65.4938,67.2319,74.7251,1000000.0000
65,2.1039,10.4450,20.7558,41.1522,61.3757,81.5063,101.5821,1.0000,8.4885,19.4148,25.5017,36.0880,37.4724,40.7695,76.4175,77.3426,1000000.0000
66,2.2462,10.6545,20.9807,41.4105,61.6623,81.8053,101.8839,1.0000,2.2804,12.1801,17.8718,18.7093,20.7085,28.9232,38.7344,52.7474,1000000.0000
67,2.0000,10.3735,20.6431,41.0100,61.2410,81.3888,101.4840,1.0000,10.4886,11.5503,26.6086,29.3746,30.3368,42.6634,53.2509,60.2253,1000000.0000
68,2.0707,10.3246,20.5836,40.9485,61.1805,81.3288,101.4243,1.0000,13.4693,20.8112,22.3014,24.7420,40.0730,45.3007,56.2932,57.7084,1000000.0000
69,2.2463,10.5756,20.7954,41.1016,61.3022,81.4351,101.5233,1.0000,2.2754,5.4839,36.6377,46.2626,51.1960,55.3940,56.1378,69.7895,1000000.0000
70,2.1350,10.5163,20.8302,41.2563,61.5412,81.7377,101.8812,1.0000,6.2184,18.0942,29.2455,38.5624,57.0680,58.9578,72.0083,76.4242,1000000.0000
71,2.1526,10.5423,20.8422,41.2463,61.5104,81.6859,101.8058,1.0000,5.3238,16.5274,16.5362,30.3460,38.1268,43.9466,45.8423,59.3315,1000000.0000
72,2.1729,10.0000,21.0338,41.4114,61.6052,81.7097,101.7695,1.0000,4.6001,7.0005,17.4636,18.3920,21.0827,32.6491,40.6265,67.0954,1000000.0000
73,1.9999,10.4391,20.6863,41.0106,61.2330,81.3929,101.5125,1.0000,7.3790,30.5266,30.5731,43.2061,52.0769,52.7843,71.2745,73.7844,1000000.0000
74,2.0597,10.2776,20.5054,40.8453,61.0710,81.2199,101.3174,1.0000,17.0107,18.7302,23.6784,24.1713,35.6569,39.7884,62.5133,74.2333,1000000.0000
75,2.3412,10.6753,20.8576,41.1389,61.3420,81.4797,101.5616,1.0000,1.7862,2.5367,2.8412,9.9561,40.0042,43.5071,45.0466,75.7399,1000000.0000
76,2.1138,10.4432,20.7068,41.0423,61.2663,81.4316,101.5540,1.0000,7.6383,7.7796,19.1275,20.2470,58.2400,68.0394,71.2479,75.2439,1000000.0000
77,2.0293,10.0000,20.2638,40.4647,60.6104,80.7173,100.7949,1.0000,33.3554,38.9858,44.2570,46.4740,50.1997,50.9716,61.1071,65.2155,1000000.0000
78,2.2052,10.7541,21.0902,41.4679,61.7028,81.8531,101.9479,1.0000,3.9879,6.0489,11.3272,11.5609,23.5407,34.4813,43.2521,50.9333,1000000.0000
79,2.0000,10.1689,20.3144,40.5477,60.7219,80.8514,100.9454,1.0000,27.3456,49.4590,54.9309,59.3146,65.2732,65.7549,67.3654,72.0413,1000000.0000
80,2.2452,10.6415,20.9574,41.3892,61.6601,81.8379,101.9528,1.0000,2.3208,11.4591,20.2781,35.0376,39.1773,45.8361,61.2588,66.0850,1000000.0000
81,2.1776,10.5878,20.8877,41.2773,61.5143,81.6631,101.7589,1.0000,4.3299,17.8490,24.8296,29.0871,44.1201,49.6865,60.1086,60.1338,1000000.0000
82,2.0498,10.0000,19.9999,40.7570,60.9808,81.1359,101.2416,1.0000,20.8686,24.8643,26.9528,30.7244,34.3076,47.3448,68.4016,77.6790,1000000.0000
83,2.2479,10.4861,20.6855,40.9925,61.2089,81.3614,101.4652,1.0000,1.8324,22.0916,30.2228,33.4199,35.2010,59.3806,61.3759,77.9921,1000000.0000
84,2.2036,10.7694,21.1478,41.4605,61.5705,81.6206,101.6500,1.0000,3.6576,7.1362,11.0426,15.4733,16.8219,18.7990,56.0299,65.6405,1000000.0000
85,2.1395,10.5390,20.8690,41.2999,61.5674,81.7443,101.8642,1.0000,5.9678,18.7121,24.9495,26.0925,37.3889,41.3328,58.9025,75.1897,1000000.0000
86,2.0875,10.3873,20.6746,41.0615,61.3011,81.4560,101.5609,1.0000,10.7091,20.7309,20.8176,34.7566,39.7987,51.3764,76.3892,79.7065,1000000.0000
87,2.1430,10.5483,20.8641,41.2375,61.4516,81.6042,101.7240,1.0000,5.7840,13.8668,15.5925,30.0352,54.1875,56.4001,74.8749,79.7837,1000000.0000
88,2.0000,10.7646,21.0975,41.4136,61.6036,81.7421,101.8482,1.0000,3.1710,7.6681,9.6051,9.6489,18.7465,37.0927,54.1907,59.9374,1000000.0000
89,2.0918,10.4052,20.7068,41.1195,61.3774,81.5422,101.6509,1.0000,9.7809,20.3587,31.0364,40.1869,41.1056,56.7927,60.2454,65.2370,1000000.0000
90,2.1398,10.4766,20.7061,40.9995,61.1949,81.3290,101.4205,1.0000,5.9523,33.2996,34.5915,36.5285,51.2416,52.4698,58.2442,63.7511,1000000.0000
91,2.1617,10.5942,20.9101,41.2940,61.5354,81.6937,101.7978,1.0000,4.9298,5.4484,12.8044,29.8461,33.7187,41.3554,49.5884,70.4720,1000000.0000
92,2.2469,10.3966,20.4960,40.6432,60.7410,80.8061,100.8493,1.0000,1.8011,49.1908,49.8839,51.0426,53.5368,55.5661,60.0558,77.0353,1000000.0000
93,2.1733,10.6361,20.9625,41.2834,61.4253,81.5022,101.5519,1.0000,1.1199,4.8617,14.2876,17.1457,21.4652,22.3636,49.5647,76.0168,1000000.0000
94,2.1345,10.5437,20.8963,41.3483,61.6149,81.7795,101.8821,1.0000,6.2434,15.3455,17.6607,26.1887,35.2412,37.0733,45.8247,73.0019,1000000.0000
95,2.0604,10.2777,20.5041,40.8469,61.0887,81.2633,101.3913,1.0000,15.4956,19.7959,40.5503,51.6226,62.2914,63.3850,71.7103,79.5783,1000000.0000
96,2.1029,10.0000,20.6901,41.0403,61.2552,81.3942,101.4905,1.0000,8.5863,26.0762,31.3334,59.2198,62.8371,63.1892,73.3305,76.3288,1000000.0000
97,2.1485,10.5481,19.9999,41.1864,61.4277,81.6037,101.7332,1.0000,5.5145,12.4619,38.7926,49.4517,51.4552,62.5040,65.2234,79.3244,1000000.0000
98,2.0559,10.2615,20.4818,40.8228,61.0656,81.2413,101.3660,1.0000,17.2828,29.8943,32.4632,37.7416,51.0746,53.9398,69.4126,73.5222,1000000.0000
99,2.2093,10.6557,20.9847,41.3958,61.6318,81.7745,101.8634,1.0000,3.3532,15.5035,17.5232,22.1532,29.3277,34.5378,40.5988,63.7149,1000000.0000
100,2.0988,10.4381,20.7607,41.1740,61.3954,81.5129,101.5799,1.0000,9.6915,12.3681,17.1875,24.5448,27.3979,37.2857,55.2968,58.4969,1000000.0000
