trial,rev_1,rev_5,rev_10,rev_20,rev_30,rev_40,rev_50,sup_1,sup_2,sup_3,sup_4,sup_5,sup_6,sup_7,sup_8,sup_9,sup_10
11,2.2300,10.7608,21.1491,41.5636,61.7614,81.8612,101.9075,1.0000,2.7867,9.1133,12.2898,22.0987,24.8226,28.7985,30.9689,40.6338,1000000.0000
12,2.0550,10.0000,20.4695,40.7941,61.0193,81.1780,101.2889,1.0000,18.2636,20.0587,26.3027,43.0472,46.8378,52.1241,55.5157,65.3418,1000000.0000
13,2.1069,10.4474,20.7399,41.0830,61.2629,81.3671,101.4338,1.0000,8.2196,18.6666,20.5541,22.2587,26.0016,26.1781,56.6123,66.8279,1000000.0000
14,2.1672,10.0000,20.8960,41.2509,61.4697,81.6122,101.7063,1.0000,4.7105,10.4821,11.4550,40.3471,42.1649,47.5441,53.5948,66.8631,1000000.0000
15,2.0994,10.4166,20.6917,41.0198,61.1906,81.2807,101.3301,1.0000,8.9323,22.3860,23.4408,26.4884,26.4999,29.5601,35.7667,37.1996,1000000.0000
16,2.1416,10.0000,20.8322,41.1516,61.3259,81.4402,101.5206,1.0000,5.8583,13.2217,24.3694,55.6715,55.9303,57.7773,60.0616,65.2068,1000000.0000
17,2.1354,10.5755,20.9075,41.2409,61.4239,81.5476,101.6392,1.0000,6.7777,8.2671,12.6277,23.4125,35.8650,63.1984,64.4203,69.6975,1000000.0000
18,2.1324,10.0000,20.9337,41.3951,61.6591,81.8249,101.9354,1.0000,6.3664,13.0166,19.3724,28.7213,38.8101,43.9795,44.6756,52.7469,1000000.0000
19,2.0289,10.1377,20.2584,40.4562,60.5963,80.6984,100.7728,1.0000,33.5311,39.4877,48.2760,53.4821,55.9594,57.5764,61.6542,64.0550,1000000.0000
20,2.2487,10.5580,20.7947,41.1316,61.3510,81.4989,101.5979,1.0000,2.1520,19.7957,23.1824,25.9282,25.9842,34.7299,40.4987,64.2828,1000000.0000
21,2.1751,10.6523,20.9831,41.2747,61.3776,81.4167,101.4355,1.0000,4.4200,11.0996,11.3729,12.6519,12.6785,15.4987,21.0848,53.1023,1000000.0000
22,2.0863,10.3930,20.6963,41.1065,61.3539,81.5055,101.6035,1.0000,11.1390,16.9577,23.5630,26.2018,37.8152,53.4916,55.1714,64.4665,1000000.0000
23,2.2651,10.7123,21.0107,41.3179,61.4625,81.5389,101.5804,1.0000,1.9063,2.2178,9.0936,9.6152,21.7738,37.8589,39.1057,42.4613,1000000.0000
24,2.1706,10.6510,20.9898,41.3734,61.5972,81.7333,101.8177,1.0000,4.5823,6.1053,14.6493,25.6344,27.3175,37.1535,60.0455,67.1814,1000000.0000
25,2.1266,10.4776,20.7343,41.0347,61.2202,81.3437,101.4277,1.0000,6.7224,9.6444,43.0861,48.8794,61.4687,61.8553,62.9595,66.9945,1000000.0000
26,2.0913,10.3948,20.6775,41.0520,61.2794,81.4228,101.5144,1.0000,9.8389,12.9748,30.7521,34.7182,36.1116,40.2305,43.7053,52.4656,1000000.0000
27,2.0358,10.1683,19.9995,40.5395,59.9991,80.8254,100.9121,1.0000,28.2228,31.4172,45.6126,50.6752,52.5461,62.8474,64.9279,64.9993,1000000.0000
28,2.0734,10.3326,20.5932,40.9613,61.1940,81.3550,101.4678,1.0000,12.5406,19.7168,43.2752,46.6883,55.0565,60.0668,67.8151,68.2718,1000000.0000
29,2.1734,10.6682,21.0064,41.4263,61.6984,81.8808,102.0045,1.0000,4.4799,6.4000,16.5413,28.1814,38.0592,42.0899,53.7024,61.6547,1000000.0000
30,2.2428,10.4622,20.5799,40.7552,60.8759,80.9586,101.0156,1.0000,2.4096,47.7009,49.6277,52.5669,56.1353,65.1958,65.9246,68.7761,1000000.0000
31,2.0812,10.3683,20.6544,41.0458,61.2723,81.4081,101.4875,1.0000,12.0744,13.4120,22.4521,28.5976,40.5777,43.7552,64.6298,66.9983,1000000.0000
32,2.0575,10.2675,20.4883,40.8193,61.0442,81.1982,101.3045,1.0000,17.6839,21.0873,35.9754,36.4593,36.8042,41.1938,55.3165,68.1112,1000000.0000
33,2.2090,10.5374,20.7373,41.0214,61.2149,81.3481,101.4410,1.0000,3.3610,31.2267,33.3129,46.0751,52.2230,58.9610,61.6704,68.3784,1000000.0000
34,2.0000,10.4355,20.7427,41.1052,61.2780,81.3600,101.4029,1.0000,9.3402,11.6887,16.5640,27.6070,30.0481,33.5422,35.8682,36.0719,1000000.0000
35,2.1399,10.5769,20.8859,41.2336,61.4644,81.6392,101.7728,1.0000,5.9448,8.5021,9.0566,21.3052,43.7338,48.7796,58.4752,62.3422,1000000.0000
36,2.2057,10.7385,21.1259,41.5339,61.7425,81.8706,101.9548,1.0000,3.4527,8.5979,13.2231,18.9476,34.3335,35.9989,47.0435,50.8963,1000000.0000
37,2.2552,10.8206,21.1541,41.4574,61.6193,81.7292,101.8100,1.0000,1.9361,2.1146,6.5152,8.2187,12.5909,28.9930,49.6081,56.3408,1000000.0000
38,2.1365,10.5506,20.8814,41.2536,61.4536,81.5735,101.6453,1.0000,6.7364,12.3292,12.5613,33.9026,36.2730,40.5109,44.5291,65.7040,1000000.0000
39,2.0000,10.2803,20.5135,40.8687,61.1153,81.2866,101.4037,1.0000,16.5594,24.3329,28.7368,30.2833,39.3785,41.0383,47.4090,66.5116,1000000.0000
40,2.0568,10.2597,20.4679,40.7765,60.9876,81.1345,101.2377,1.0000,16.5266,17.1442,36.6141,41.5202,55.1416,55.3614,57.7055,65.5108,1000000.0000
41,2.2192,10.5993,20.9080,41.2352,61.3728,81.4315,101.4570,1.0000,1.4804,9.7836,15.9506,18.6563,19.3125,20.3857,23.7413,27.7517,1000000.0000
42,2.0394,10.0000,20.3466,40.6016,60.7896,80.9242,101.0242,1.0000,26.5234,27.0799,32.2462,34.8082,37.6924,50.3544,60.0463,67.5126,1000000.0000
43,2.0995,10.4347,20.7468,41.1536,61.3986,81.5566,101.6628,1.0000,9.4446,17.9637,21.5860,36.6203,44.8413,55.2459,58.8918,62.2016,1000000.0000
44,2.1376,10.4966,20.7647,41.1084,61.3249,81.4641,101.5548,1.0000,6.0676,25.7955,27.9338,28.2493,36.5291,47.6343,53.4785,56.1756,1000000.0000
45,2.0490,10.0000,20.4117,40.6917,60.8856,81.0213,101.1168,1.0000,19.3496,21.4106,24.7321,25.1386,52.8279,59.2032,65.1975,66.4033,1000000.0000
46,2.0970,10.0000,20.7422,41.1404,61.3502,81.4538,101.5064,1.0000,10.0942,11.5068,17.7014,17.7851,22.0816,28.1331,32.2512,54.3050,1000000.0000
47,2.0692,10.3155,20.5652,40.9224,61.1509,81.2990,101.3959,1.0000,13.8216,15.9087,30.5071,32.3950,36.3153,47.0362,53.5427,57.6473,1000000.0000
48,2.0991,10.4104,20.6856,41.0550,61.2926,81.4516,101.5602,1.0000,8.9680,11.6509,33.4228,35.4400,39.1117,48.7442,62.3955,65.4297,1000000.0000
49,2.1719,10.5737,20.8658,41.2481,61.4890,81.6461,101.7490,1.0000,4.5338,21.4610,24.8635,36.7803,37.7553,38.6139,57.9646,64.3691,1000000.0000
50,2.2321,10.5268,20.8012,41.1949,61.4505,81.6200,101.7320,1.0000,1.5780,13.3287,26.1165,32.9145,38.0429,53.4782,59.1486,63.7315,1000000.0000
51,2.1661,10.6016,20.9040,41.2345,61.4304,81.5624,101.6547,1.0000,4.7541,10.2331,21.8206,42.1597,43.1236,43.4987,48.2610,64.7523,1000000.0000
52,2.2585,10.8327,21.1739,41.4956,61.6137,81.6516,101.6649,1.0000,2.6927,4.8635,11.6068,17.4491,19.8417,24.9191,25.2835,65.4520,1000000.0000
53,2.1332,10.4953,20.7762,41.1399,61.3728,81.5289,101.6366,1.0000,6.3203,25.3799,26.7082,29.4968,33.5595,44.9017,47.0510,69.2480,1000000.0000
54,2.0565,10.2641,20.4868,40.8327,61.0797,81.2529,101.3739,1.0000,17.4675,22.6066,32.3044,33.9120,47.3380,51.5716,57.3225,69.0501,1000000.0000
55,2.1053,10.4643,20.7993,41.2159,61.4332,81.5528,101.6228,1.0000,9.3962,11.9970,14.1925,20.0596,28.4833,30.0439,42.4648,51.2634,1000000.0000
56,2.1995,10.7154,21.0150,41.2200,61.2818,81.3088,101.3225,1.0000,1.2212,4.6499,8.8440,11.5945,27.7226,28.8217,60.4852,61.5306,1000000.0000
57,2.1522,9.9991,20.7672,41.1194,61.3637,81.5357,101.6572,1.0000,5.3384,5.7885,23.7239,41.9545,42.2544,43.7411,63.8050,67.9674,1000000.0000
58,2.0388,10.0000,20.3407,40.5935,60.7811,80.9202,101.0233,1.0000,25.2109,40.5853,46.7418,50.0672,53.2082,56.5174,69.2192,69.4749,1000000.0000
59,2.0945,10.4168,19.9999,41.1396,61.4028,81.5778,101.7018,1.0000,9.9034,19.0189,32.3076,32.9553,40.2209,51.2984,58.5311,64.7887,1000000.0000
60,2.0000,10.4495,19.9999,41.1682,61.4078,81.5531,101.6424,1.0000,8.3228,18.4090,20.6097,29.5757,42.6818,43.0091,45.4708,53.4471,1000000.0000
61,2.0878,10.3925,20.6848,41.0647,61.2780,81.4026,101.4753,1.0000,11.0632,16.8343,19.0313,25.7764,28.1384,29.2777,50.2490,67.8577,1000000.0000
62,2.0000,10.2947,20.5373,40.8994,61.1468,81.3162,101.4288,1.0000,14.8646,21.7922,22.6586,23.1226,40.1151,42.8124,47.6907,64.9018,1000000.0000
63,2.2264,10.6939,21.0363,41.4441,61.6746,81.8208,101.9188,1.0000,2.8720,10.5717,16.0672,28.0992,34.2712,59.4890,66.5237,69.4597,1000000.0000
64,2.0000,10.3722,20.6633,41.0696,61.3146,81.4626,101.5537,1.0000,11.4338,13.3439,18.6525,31.9727,36.3991,38.8018,49.9399,56.1074,1000000.0000
65,2.0705,10.3250,20.5869,40.9618,61.1990,81.3506,101.4418,1.0000,13.3793,20.9936,27.8516,27.8801,39.8890,42.5008,59.7401,65.6466,1000000.0000
66,2.0707,10.3237,20.5825,40.9569,61.2000,81.3577,101.4619,1.0000,13.3444,13.6441,20.5614,36.0226,39.7269,41.5707,44.1545,56.4243,1000000.0000
67,2.2303,10.7603,21.0345,41.2737,61.4185,81.5216,101.5995,1.0000,3.7359,4.2603,6.0848,8.3608,51.5250,52.1417,54.6587,59.4099,1000000.0000
68,2.2613,10.8062,21.0284,41.1808,61.2729,81.3470,101.4078,1.0000,3.3439,3.3617,4.4173,6.7027,9.6499,64.6168,65.8359,69.2915,1000000.0000
69,2.0000,10.3929,20.6833,41.0347,61.2081,81.3023,101.3574,1.0000,10.8803,11.0207,14.2220,21.2793,37.6182,39.4877,47.8396,47.8518,1000000.0000
70,2.0894,10.3941,20.6808,41.0491,61.2583,81.3832,101.4601,1.0000,10.0898,10.2889,12.7667,25.2197,31.6689,55.9919,62.1924,66.6022,1000000.0000
71,2.1288,10.5462,20.9021,41.2972,61.4776,81.5639,101.6042,1.0000,7.1218,12.8082,16.4368,17.0865,23.9696,28.5630,29.8314,45.2829,1000000.0000
72,2.0677,10.2507,20.4439,40.7374,60.9406,81.0819,101.1803,1.0000,1.0787,20.3365,39.3340,44.8556,48.4472,51.3959,61.6871,66.0449,1000000.0000
73,2.1149,10.4865,20.8176,41.2274,61.4536,81.5841,101.6618,1.0000,7.5541,9.6337,21.5030,23.2816,27.0672,35.4766,56.9666,62.7793,1000000.0000
74,2.1377,10.4851,20.7376,41.0743,61.3051,81.4688,101.5850,1.0000,6.0643,28.7782,30.1803,40.5474,50.0028,56.8526,62.3595,69.0531,1000000.0000
75,2.0757,10.0000,20.5844,40.9208,61.1243,81.2494,101.3254,1.0000,12.1125,26.5337,34.3613,38.9196,43.8946,45.0326,47.6280,47.7367,1000000.0000
76,2.2382,10.7307,21.0491,41.3829,61.5579,81.6578,101.7166,1.0000,2.5542,6.9750,12.9252,25.8877,26.6410,30.9512,53.4128,54.2821,1000000.0000
77,2.0754,10.3469,20.6259,41.0078,61.2472,81.4028,101.5095,1.0000,12.5326,13.8238,22.6454,40.7637,41.6775,51.4689,55.3706,62.0332,1000000.0000
78,2.0862,10.3639,19.9999,40.9453,61.1562,81.2958,101.3889,1.0000,10.4650,30.7555,33.2606,43.0763,47.8736,55.6828,56.8665,59.3393,1000000.0000
79,2.0356,10.1682,20.3140,40.5501,60.7222,80.8475,100.9394,1.0000,28.6881,31.2876,32.3670,41.6037,42.8356,47.1851,57.7878,65.4508,1000000.0000
80,2.0511,10.2392,19.9999,39.9996,60.9821,81.1418,101.2563,1.0000,19.6262,27.7663,27.9597,38.2305,41.6952,48.8140,60.4225,65.3516,1000000.0000
81,2.2140,10.6283,20.9253,41.3169,61.5585,81.7158,101.8230,1.0000,3.2217,3.5812,17.4651,21.6829,37.1410,41.2749,45.9684,58.8559,1000000.0000
82,2.0421,10.1987,20.3677,40.6312,60.8197,80.9555,101.0526,1.0000,24.4673,26.0921,28.6660,32.3212,39.1929,39.6609,59.5611,61.3049,1000000.0000
83,2.1681,10.5437,20.8105,41.1854,61.4452,81.6272,101.7558,1.0000,4.6750,4.7688,19.9632,35.1373,47.4080,50.9471,55.7443,65.1925,1000000.0000
84,2.0000,10.2553,19.9999,40.7592,60.9619,81.1003,101.1954,1.0000,16.8122,36.2080,36.3147,39.1534,47.3412,50.9907,54.2496,61.5973,1000000.0000
85,2.0000,10.3042,20.5490,40.9054,61.1379,81.2934,101.3969,1.0000,14.4313,26.4090,31.7739,36.6160,42.6247,43.4449,50.5713,55.5043,1000000.0000
86,2.1899,10.6546,21.0070,41.4419,61.6950,81.8502,101.9525,1.0000,3.9242,9.9363,19.3471,23.7937,39.0490,46.1553,54.6475,56.8634,1000000.0000
87,2.1060,10.2834,20.4692,40.7509,60.9456,81.0809,101.1751,1.0000,1.1371,21.9167,22.9353,27.1070,35.2953,35.6553,56.0748,59.9930,1000000.0000
88,2.2269,10.7358,21.0733,41.4121,61.6028,81.7365,101.8359,1.0000,2.8722,7.0535,13.1977,14.9350,15.2748,40.9901,48.1276,62.9791,1000000.0000
89,2.2196,10.6652,21.0025,41.4310,61.6702,81.8078,101.8869,1.0000,3.0707,12.5268,19.1653,20.1845,25.9366,31.2411,36.1369,55.1439,1000000.0000
90,2.2500,10.5472,20.7751,41.0802,61.2604,81.3688,101.4349,1.0000,2.0255,19.8644,22.2283,23.6026,32.6198,33.5640,41.4938,48.0485,1000000.0000
91,2.1364,10.5628,20.9070,41.2795,61.4717,81.5970,101.6938,1.0000,6.6721,11.8709,15.5628,18.7198,55.8098,64.0110,64.2495,68.2583,1000000.0000
92,2.0857,10.0000,20.6759,41.0760,61.3251,81.4870,101.5938,1.0000,11.1727,15.0677,26.8096,41.4931,51.5186,58.9978,59.9422,63.6541,1000000.0000
93,2.1150,10.4594,20.7486,41.1211,61.3510,81.4974,101.5955,1.0000,7.5438,24.7217,27.0127,30.9904,31.1593,31.7802,47.9400,67.2001,1000000.0000
94,2.1936,10.0000,21.0573,41.4733,61.7380,81.9176,102.0405,1.0000,4.5095,7.9792,16.4656,27.5553,38.2456,40.6150,47.2620,62.1340,1000000.0000
95,2.1779,10.5765,20.8448,41.1961,61.4285,81.5833,101.6869,1.0000,4.3186,4.5028,11.5194,39.1090,45.8827,52.1975,61.9545,64.7676,1000000.0000
96,2.2172,10.6052,20.8743,41.2282,61.4437,81.5820,101.6716,1.0000,3.1345,19.7927,21.0813,23.3505,23.5570,38.4870,55.3721,66.1278,1000000.0000
97,2.0706,10.3256,20.5884,40.9683,61.2146,81.3747,101.4820,1.0000,14.1550,18.2165,18.8111,29.6467,38.5811,51.2813,64.5842,68.9612,1000000.0000
98,2.1699,10.6572,21.0163,41.4153,61.6673,81.8568,102.0050,1.0000,4.6587,9.2442,15.4722,26.5094,45.8102,55.8462,61.1441,69.8349,1000000.0000
99,2.0716,10.0000,20.5775,40.9404,61.1764,81.3329,101.4373,1.0000,12.8846,15.1761,31.4172,37.5760,42.7668,50.5108,50.9263,65.1032,1000000.0000
100,2.2351,10.6954,21.0600,41.5278,61.8108,81.9890,102.1029,1.0000,1.6071,4.9962,15.3899,23.8099,29.5197,40.4729,52.3068,56.0337,1000000.0000
